RES_ID,Fecha_Viaje,Fecha_Reserva,Lead_Time_Dias,Noches_Estancia,Barco,Compañia,Tipo_Ruta,Suite_Type,Booking_Source,Package,Guest_Country,Cabinas_Totales_Barco,Cabinas_Reservadas,Porcentaje_Ocupacion_Ciclo,Pasajeros_Reserva,Tripulacion,Ingreso_Total_Reserva_USD,Gasto_Promedio_Diario_Huesped_USD,Puntuacion_Satisfaccion
RES-24574,2019-04-26,2019-03-09,48.0,13,Queen Mary 2,Cunard Line,Transatlántico,Oceanview,Direct,Full Board,SPAIN,1347,1,93.31,2,1253,7587.84,201.84,4.9
RES-24575,2019-04-26,2018-09-27,211.0,13,Queen Mary 2,Cunard Line,Transatlántico,Interior,Web,Full Board + EXC,UK,1347,1,93.31,1,1253,5386.55,234.35,4.9
RES-24576,2019-04-26,2019-04-04,22.0,13,Queen Mary 2,Cunard Line,Transatlántico,Interior,B2B,Full Board,CANADA,1347,1,93.31,1,1253,5291.13,227.01,4.8
RES-24577,2019-04-26,2019-01-27,89.0,13,Queen Mary 2,Cunard Line,Transatlántico,Interior,Web,All Inclusive + EXC,MEXICO,1347,2,93.31,2,1253,10330.06,217.31,4.6
RES-24578,2019-04-26,2019-03-15,42.0,13,Queen Mary 2,Cunard Line,Transatlántico,Balcony,B2B,Full Board + EXC,SPAIN,1347,1,93.31,2,1253,8239.66,226.91,4.7
RES-24579,2019-04-26,2019-03-10,47.0,13,Queen Mary 2,Cunard Line,Transatlántico,Balcony,Direct,Full Board + EXC,USA,1347,1,93.31,2,1253,8301.28,229.28,4.5
RES-24580,2019-04-26,2018-12-30,117.0,13,Queen Mary 2,Cunard Line,Transatlántico,Oceanview,B2B,Full Board + EXC,GERMANY,1347,1,93.31,2,1253,7807.8,210.3,5.0
RES-24581,2019-04-26,2019-03-15,42.0,13,Queen Mary 2,Cunard Line,Transatlántico,Interior,Web,Full Board,USA,1347,2,93.31,4,1253,16158.268000000002,245.34,4.8
RES-24582,2019-04-26,2019-03-05,52.0,13,Queen Mary 2,Cunard Line,Transatlántico,Balcony,Web,All Inclusive + EXC,ITALY,1347,1,93.31,1,1253,5069.87,209.99,4.6
RES-24583,2019-04-26,2019-01-07,109.0,13,Queen Mary 2,Cunard Line,Transatlántico,Balcony,B2B,All Inclusive,USA,1347,1,93.31,2,1253,8600.8,168.85,4.8
RES-24584,2019-04-26,2019-03-12,45.0,13,Queen Mary 2,Cunard Line,Transatlántico,Balcony,Direct,All Inclusive + EXC,USA,1347,1,93.31,2,1253,7879.04,213.04,4.7
RES-24585,2019-04-26,2019-01-12,104.0,13,Queen Mary 2,Cunard Line,Transatlántico,Interior,Web,Full Board + EXC,GERMANY,1347,1,93.31,2,1253,8112.0,222.0,4.6
RES-24586,2019-04-26,2019-01-29,87.0,6,AIDAcosma,AIDA Cruises,Canarias,Balcony,Web,All Inclusive,USA,2732,1,88.71,1,1500,1834.5,125.75,4.3
RES-24587,2019-04-26,2019-01-24,92.0,6,AIDAcosma,AIDA Cruises,Canarias,Oceanview,B2B,Full Board,USA,2732,1,88.71,1,1500,1925.1,140.85,4.5
RES-24588,2019-04-26,2019-03-05,52.0,6,AIDAcosma,AIDA Cruises,Canarias,Suite,Web,All Inclusive + EXC,USA,2732,1,88.71,1,1500,1865.94,130.99,4.3
RES-24589,2019-04-26,2019-02-22,63.0,6,AIDAcosma,AIDA Cruises,Canarias,Balcony,B2B,All Inclusive + EXC,UNKNOWN,2732,1,88.71,2,1500,2634.12,129.51,4.5
RES-24590,2019-04-26,2019-01-05,111.0,6,AIDAcosma,AIDA Cruises,Canarias,Suite,Direct,All Inclusive,USA,2732,1,88.71,1,1500,1829.04,124.84,4.1
RES-24591,2019-04-26,2019-01-06,110.0,6,AIDAcosma,AIDA Cruises,Canarias,Oceanview,B2B,All Inclusive,USA,2732,1,88.71,1,1500,1855.08,129.18,4.3
RES-24592,2019-04-26,2019-01-09,107.0,6,AIDAcosma,AIDA Cruises,Canarias,Suite,Web,Full Board + EXC,CANADA,2732,1,88.71,1,1500,1802.22,120.37,4.5
RES-24593,2019-04-26,2019-01-10,106.0,6,AIDAcosma,AIDA Cruises,Canarias,Balcony,Direct,All Inclusive,SPAIN,2732,1,88.71,1,1500,1843.8,127.3,4.4
RES-24594,2019-04-26,2019-02-03,82.0,6,AIDAcosma,AIDA Cruises,Canarias,Interior,Web,All Inclusive,CANADA,2732,1,88.71,2,1500,2549.16,122.43,4.2
RES-24595,2019-04-26,2019-03-31,26.0,6,AIDAcosma,AIDA Cruises,Canarias,Balcony,B2B,Full Board,USA,2732,1,88.71,1,1500,1920.48,140.08,4.5
RES-24596,2019-04-26,2019-01-13,103.0,6,AIDAcosma,AIDA Cruises,Canarias,Oceanview,B2B,All Inclusive,USA,2732,1,88.71,1,1500,1865.7,168.85,4.5
RES-24597,2019-04-26,2019-02-03,82.0,6,AIDAcosma,AIDA Cruises,Canarias,Interior,Direct,Full Board,USA,2732,1,88.71,1,1500,1852.08,128.68,4.5
RES-24598,2019-04-26,2019-02-13,72.0,6,AIDAcosma,AIDA Cruises,Canarias,Interior,Direct,All Inclusive + EXC,SPAIN,2732,1,88.71,2,1500,2742.36,138.53,4.4
RES-24599,2019-04-26,2019-02-27,58.0,6,AIDAcosma,AIDA Cruises,Canarias,Interior,Web,All Inclusive,GERMANY,2732,1,88.71,1,1500,1856.22,129.37,4.4
RES-24600,2019-04-26,2018-12-24,123.0,6,AIDAcosma,AIDA Cruises,Canarias,Balcony,Web,Full Board,USA,2732,1,88.71,1,1500,1881.72,133.62,4.3
RES-24601,2019-04-27,2018-12-20,128.0,7,MSC World Europa,MSC Cruceros,Mediterráneo,Interior,B2B,Full Board + EXC,USA,2626,2,89.17,4,2138,7409.36,174.62,4.6
RES-24602,2019-04-27,2018-11-17,161.0,7,MSC World Europa,MSC Cruceros,Mediterráneo,Suite,Web,Full Board,CANADA,2626,1,89.17,1,2138,2355.85,156.55,4.5
RES-24603,2019-04-27,2019-03-14,44.0,7,MSC World Europa,MSC Cruceros,Mediterráneo,Suite,B2B,Full Board,GERMANY,2626,1,89.17,1,2138,2496.55,176.65,4.2
RES-24604,2019-04-27,2019-03-16,42.0,7,MSC World Europa,MSC Cruceros,Mediterráneo,Balcony,Direct,Full Board + EXC,SPAIN,2626,1,89.17,2,2138,3626.28,169.02,4.6
RES-24605,2019-04-27,2019-02-02,84.0,7,MSC World Europa,MSC Cruceros,Mediterráneo,Balcony,B2B,All Inclusive + EXC,USA,2626,1,89.17,2,2138,3739.4,177.1,4.6
RES-24606,2019-04-27,2019-03-05,53.0,7,MSC World Europa,MSC Cruceros,Mediterráneo,Balcony,Direct,All Inclusive,USA,2626,1,89.17,1,2138,2418.22,165.46,4.5
RES-24607,2019-04-27,2019-01-18,99.0,7,MSC World Europa,MSC Cruceros,Mediterráneo,Balcony,B2B,All Inclusive,USA,2626,1,89.17,2,2138,3698.52,168.85,4.3
RES-24608,2019-04-27,2019-02-12,74.0,7,MSC World Europa,MSC Cruceros,Mediterráneo,Interior,B2B,Full Board,SPAIN,2626,1,89.17,2,2138,3489.36,159.24,4.3
RES-24609,2019-04-27,2019-01-18,99.0,7,MSC World Europa,MSC Cruceros,Mediterráneo,Balcony,Direct,Full Board + EXC,USA,2626,1,89.17,1,2138,2547.65,183.95,4.7
RES-24610,2019-04-27,2019-03-13,45.0,7,MSC World Europa,MSC Cruceros,Mediterráneo,Balcony,B2B,All Inclusive,UK,2626,1,89.17,2,2138,3587.78,166.27,4.4
RES-24611,2019-04-27,2018-12-23,125.0,7,MSC World Europa,MSC Cruceros,Mediterráneo,Balcony,Web,All Inclusive,USA,2626,1,89.17,1,2138,2455.18,170.74,4.6
RES-24612,2019-04-27,2019-01-27,90.0,7,MSC World Europa,MSC Cruceros,Mediterráneo,Oceanview,Web,All Inclusive + EXC,UK,2626,1,89.17,2,2138,3705.52,174.68,4.7
RES-24613,2019-04-27,2019-01-12,105.0,7,MSC World Europa,MSC Cruceros,Mediterráneo,Balcony,B2B,Full Board,USA,2626,1,89.17,2,2138,3628.1,169.15,4.7
RES-24614,2019-04-27,2019-01-23,94.0,7,MSC World Europa,MSC Cruceros,Mediterráneo,Interior,Web,Full Board + EXC,FRANCE,2626,1,89.17,1,2138,2461.83,171.69,4.5
RES-24615,2019-04-27,2019-01-05,112.0,7,MSC World Europa,MSC Cruceros,Mediterráneo,Balcony,Web,All Inclusive,GERMANY,2626,2,89.17,4,2138,7332.64,171.88,4.4
RES-24616,2019-04-27,2018-12-10,138.0,7,Icon of the Seas,Royal Caribbean,Caribe,Balcony,Web,All Inclusive,MEXICO,2805,1,92.32,2,2350,4035.22,198.23,4.8
RES-24617,2019-04-27,2019-02-04,82.0,7,Icon of the Seas,Royal Caribbean,Caribe,Oceanview,Web,Full Board,SPAIN,2805,1,92.32,2,2350,4002.04,195.86,5.0
RES-24618,2019-04-27,2019-03-22,36.0,7,Icon of the Seas,Royal Caribbean,Caribe,Interior,B2B,All Inclusive,UNKNOWN,2805,1,92.32,2,2350,3907.68,189.12,4.7
RES-24619,2019-04-27,2018-12-10,138.0,7,Icon of the Seas,Royal Caribbean,Caribe,Balcony,B2B,All Inclusive + EXC,USA,2805,1,92.32,1,2350,2658.04,199.72,4.9
RES-24620,2019-04-27,2019-02-24,62.0,7,Icon of the Seas,Royal Caribbean,Caribe,Oceanview,Web,Full Board,FRANCE,2805,2,92.32,4,2350,8085.84,198.78,5.0
RES-24621,2019-04-27,2018-12-20,128.0,7,Icon of the Seas,Royal Caribbean,Caribe,Suite,Web,Full Board + EXC,USA,2805,1,92.32,1,2350,2589.51,189.93,4.8
RES-24622,2019-04-27,2019-01-09,108.0,7,Icon of the Seas,Royal Caribbean,Caribe,Balcony,Web,All Inclusive,USA,2805,1,92.32,1,2350,2668.26,201.18,4.8
RES-24623,2019-04-27,2019-02-18,68.0,7,Icon of the Seas,Royal Caribbean,Caribe,Interior,Web,Full Board,USA,2805,1,92.32,1,2350,2581.04,188.72,4.9
RES-24624,2019-04-27,2018-10-25,184.0,7,Icon of the Seas,Royal Caribbean,Caribe,Oceanview,B2B,Full Board,SPAIN,2805,1,92.32,2,2350,3928.26,190.59,4.8
RES-24625,2019-04-27,2019-02-12,74.0,7,Icon of the Seas,Royal Caribbean,Caribe,Balcony,B2B,All Inclusive,UK,2805,1,92.32,2,2350,4040.68,198.62,4.7
RES-24626,2019-04-27,2019-01-26,91.0,7,Icon of the Seas,Royal Caribbean,Caribe,Suite,B2B,Full Board + EXC,USA,2805,1,92.32,2,2350,4100.6,202.9,4.7
RES-24627,2019-04-27,2018-12-18,130.0,7,Icon of the Seas,Royal Caribbean,Caribe,Balcony,Direct,Full Board,UK,2805,1,92.32,2,2350,3722.74,175.91,4.8
RES-24628,2019-04-27,2019-01-20,97.0,7,Icon of the Seas,Royal Caribbean,Caribe,Oceanview,B2B,Full Board,USA,2805,1,92.32,1,2350,2586.57,189.51,4.6
RES-24629,2019-04-27,2019-01-06,111.0,7,Icon of the Seas,Royal Caribbean,Caribe,Suite,B2B,All Inclusive,USA,2805,1,92.32,1,2350,2706.62,168.85,4.7
RES-24630,2019-04-27,2019-03-10,48.0,7,Icon of the Seas,Royal Caribbean,Caribe,Interior,Web,Full Board,SPAIN,2805,1,92.32,2,2350,3946.74,191.91,4.7
RES-24631,2019-04-27,2018-12-05,143.0,7,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,B2B,All Inclusive,SPAIN,1643,1,88.84,2,1388,3257.66,142.69,4.7
RES-24632,2019-04-27,2018-12-13,135.0,7,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,Direct,Full Board,USA,1643,2,88.84,2,1388,4520.18,142.87,4.6
RES-24633,2019-04-27,2019-03-31,27.0,7,Norwegian Prima,Norwegian Cruise Line,Fiordos,Oceanview,B2B,All Inclusive,USA,1643,1,88.84,2,1388,3359.86,149.99,4.6
RES-24634,2019-04-27,2019-02-19,67.0,7,Norwegian Prima,Norwegian Cruise Line,Fiordos,Interior,Web,All Inclusive,UK,1643,1,88.84,2,1388,3369.38,150.67,4.5
RES-24635,2019-04-27,2019-02-13,73.0,7,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,B2B,All Inclusive,GERMANY,1643,1,88.84,2,1388,3323.74,147.41,4.5
RES-24636,2019-04-27,2019-03-12,46.0,7,Norwegian Prima,Norwegian Cruise Line,Fiordos,Interior,Direct,Full Board,UNKNOWN,1643,2,88.84,4,1388,6533.52,143.34,4.3
RES-24637,2019-04-27,2019-01-01,116.0,7,Norwegian Prima,Norwegian Cruise Line,Fiordos,Oceanview,B2B,All Inclusive + EXC,USA,1643,2,88.84,2,1388,4320.4,128.6,4.3
RES-24638,2019-04-27,2019-01-23,94.0,7,Norwegian Prima,Norwegian Cruise Line,Fiordos,Oceanview,Direct,Full Board,USA,1643,1,88.84,2,1388,3384.22,168.85,4.3
RES-24639,2019-04-27,2019-03-24,34.0,7,Norwegian Prima,Norwegian Cruise Line,Fiordos,Interior,B2B,Full Board,USA,1643,1,88.84,1,1388,2292.22,147.46,4.5
RES-24640,2019-04-27,2019-04-15,12.0,7,Norwegian Prima,Norwegian Cruise Line,Fiordos,Oceanview,B2B,Full Board + EXC,UNKNOWN,1643,1,88.84,2,1388,3239.18,141.37,4.4
RES-24641,2019-04-27,2019-01-27,90.0,7,Norwegian Prima,Norwegian Cruise Line,Fiordos,Oceanview,Web,All Inclusive,SPAIN,1643,1,88.84,2,1388,3361.68,150.12,4.5
RES-24642,2019-04-27,2019-04-04,23.0,7,Norwegian Prima,Norwegian Cruise Line,Fiordos,Suite,B2B,Full Board,MEXICO,1643,1,88.84,1,1388,2198.56,134.08,4.7
RES-24643,2019-04-27,2018-12-17,131.0,7,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,B2B,All Inclusive,FRANCE,1643,1,88.84,1,1388,2316.09,150.87,4.5
RES-24644,2019-04-27,2019-01-20,97.0,7,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,Direct,All Inclusive,UK,1643,1,88.84,1,1388,2338.21,154.03,4.6
RES-24645,2019-04-27,2019-03-14,44.0,7,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,B2B,Full Board,UK,1643,1,88.84,1,1388,2242.73,140.39,4.6
RES-24646,2019-04-27,2018-12-06,142.0,3,Disney Dream,Disney Cruise Line,Bahamas,Balcony,Web,All Inclusive,ITALY,1250,1,91.84,2,1458,1681.8,190.3,4.9
RES-24647,2019-04-27,2019-02-06,80.0,3,Disney Dream,Disney Cruise Line,Bahamas,Oceanview,B2B,All Inclusive + EXC,FRANCE,1250,1,91.84,2,1458,1744.98,200.83,4.6
RES-24648,2019-04-27,2019-02-06,80.0,3,Disney Dream,Disney Cruise Line,Bahamas,Balcony,B2B,All Inclusive,USA,1250,2,91.84,4,1458,3643.92,213.66,4.9
RES-24649,2019-04-27,2018-11-15,163.0,3,Disney Dream,Disney Cruise Line,Bahamas,Balcony,Web,Full Board + EXC,USA,1250,1,91.84,1,1458,1182.99,214.33,5.0
RES-24650,2019-04-27,2019-02-15,71.0,3,Disney Dream,Disney Cruise Line,Bahamas,Balcony,B2B,Full Board + EXC,UK,1250,1,91.84,1,1458,1172.43,210.81,5.0
RES-24651,2019-04-27,2019-02-24,62.0,3,Disney Dream,Disney Cruise Line,Bahamas,Interior,B2B,All Inclusive + EXC,GERMANY,1250,2,91.84,2,1458,2289.48,201.58,4.7
RES-24652,2019-04-27,2019-01-22,95.0,3,Disney Dream,Disney Cruise Line,Bahamas,Balcony,B2B,Full Board + EXC,UK,1250,2,91.84,6,1458,4524.66,191.37,4.8
RES-24653,2019-04-27,2018-12-30,118.0,3,Disney Dream,Disney Cruise Line,Bahamas,Interior,Web,All Inclusive + EXC,UK,1250,2,91.84,4,1458,3496.32,201.36,4.7
RES-24654,2019-04-27,2019-03-04,54.0,3,Disney Dream,Disney Cruise Line,Bahamas,Interior,Web,All Inclusive + EXC,MEXICO,1250,2,91.84,4,1458,3532.68,204.39,4.7
RES-24655,2019-04-27,2019-02-16,70.0,3,Disney Dream,Disney Cruise Line,Bahamas,Balcony,Direct,Full Board + EXC,GERMANY,1250,1,91.84,2,1458,1798.02,209.67,4.6
RES-24656,2019-04-27,2018-12-14,134.0,3,Disney Dream,Disney Cruise Line,Bahamas,Balcony,Web,Full Board + EXC,USA,1250,1,91.84,1,1458,1108.2,168.85,4.8
RES-24657,2019-04-27,2019-01-07,110.0,3,Disney Dream,Disney Cruise Line,Bahamas,Balcony,B2B,Full Board + EXC,SPAIN,1250,1,91.84,2,1458,1779.12,168.85,4.8
RES-24658,2019-04-27,2019-01-28,89.0,3,Disney Dream,Disney Cruise Line,Bahamas,Oceanview,Web,All Inclusive + EXC,UK,1250,1,91.84,2,1458,1802.7,210.45,4.8
RES-24659,2019-04-27,2019-01-06,111.0,3,Disney Dream,Disney Cruise Line,Bahamas,Balcony,Web,All Inclusive,USA,1250,1,91.84,2,1458,1827.06,214.51,5.0
RES-24660,2019-04-27,2019-02-05,81.0,3,Disney Dream,Disney Cruise Line,Bahamas,Suite,B2B,Full Board,SPAIN,1250,2,91.84,2,1458,2152.98,178.83,5.0
RES-24661,2019-04-27,2019-02-04,82.0,5,Costa Smeralda,Costa Cruceros,Mediterráneo,Balcony,B2B,All Inclusive,GERMANY,2612,1,100.0,2,1688,2242.8,134.28,4.1
RES-24662,2019-04-27,2019-01-07,110.0,5,Costa Smeralda,Costa Cruceros,Mediterráneo,Interior,Web,All Inclusive,GERMANY,2612,1,100.0,2,1688,2297.2,139.72,4.3
RES-24663,2019-04-27,2019-01-23,94.0,5,Costa Smeralda,Costa Cruceros,Mediterráneo,Balcony,B2B,All Inclusive + EXC,USA,2612,2,100.0,2,1688,3159.8,135.98,4.2
RES-24664,2019-04-27,2019-02-10,76.0,5,Costa Smeralda,Costa Cruceros,Mediterráneo,Interior,B2B,All Inclusive,GERMANY,2612,1,100.0,2,1688,2300.5,168.85,4.0
RES-24665,2019-04-27,2019-02-11,75.0,5,Costa Smeralda,Costa Cruceros,Mediterráneo,Interior,B2B,All Inclusive,CANADA,2612,1,100.0,1,1688,1612.6,168.85,4.0
RES-24666,2019-04-27,2019-03-10,48.0,5,Costa Smeralda,Costa Cruceros,Mediterráneo,Interior,B2B,All Inclusive,USA,2612,2,100.0,2,1688,3211.5,141.15,4.2
RES-24667,2019-04-27,2019-01-20,97.0,5,Costa Smeralda,Costa Cruceros,Mediterráneo,Suite,B2B,All Inclusive,MEXICO,2612,1,100.0,2,1688,2359.7,145.97,4.2
RES-24668,2019-04-27,2019-02-06,80.0,5,Costa Smeralda,Costa Cruceros,Mediterráneo,Balcony,B2B,All Inclusive,ITALY,2612,1,100.0,1,1688,1556.9,131.38,4.2
RES-24669,2019-04-27,2019-02-14,72.0,5,Costa Smeralda,Costa Cruceros,Mediterráneo,Oceanview,B2B,All Inclusive,UK,2612,1,100.0,1,1688,1598.9,139.78,4.2
RES-24670,2019-04-27,2019-02-24,62.0,5,Costa Smeralda,Costa Cruceros,Mediterráneo,Interior,B2B,Full Board + EXC,USA,2612,2,100.0,4,1688,4680.6,144.03,4.6
RES-24671,2019-04-27,2019-01-19,98.0,5,Costa Smeralda,Costa Cruceros,Mediterráneo,Oceanview,B2B,All Inclusive + EXC,SPAIN,2612,2,100.0,2,1688,3269.9,146.99,4.0
RES-24672,2019-04-27,2019-01-23,94.0,5,Costa Smeralda,Costa Cruceros,Mediterráneo,Oceanview,B2B,Full Board,SPAIN,2612,1,100.0,2,1688,2413.8,151.38,4.4
RES-24673,2019-04-27,2019-03-18,40.0,5,Costa Smeralda,Costa Cruceros,Mediterráneo,Balcony,Direct,All Inclusive,GERMANY,2612,1,100.0,1,1688,1584.65,136.93,4.3
RES-24674,2019-04-27,2019-03-28,30.0,5,Costa Smeralda,Costa Cruceros,Mediterráneo,Interior,Direct,All Inclusive,UNKNOWN,2612,2,100.0,2,1688,3162.6,136.26,4.1
RES-24675,2019-04-27,2019-02-07,79.0,5,Costa Smeralda,Costa Cruceros,Mediterráneo,Oceanview,B2B,Full Board,MEXICO,2612,1,100.0,2,1688,2303.9,168.85,4.3
RES-24676,2019-04-27,2019-02-01,85.0,9,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,Web,All Inclusive,UK,1646,1,88.48,2,1416,4638.42,167.69,4.8
RES-24677,2019-04-27,2019-02-04,82.0,9,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,Direct,Full Board,UNKNOWN,1646,1,88.48,2,1416,4780.08,175.56,4.7
RES-24678,2019-04-27,2019-02-11,75.0,9,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,B2B,All Inclusive + EXC,USA,1646,1,88.48,2,1416,4510.44,160.58,4.6
RES-24679,2019-04-27,2019-01-06,111.0,9,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,B2B,Full Board + EXC,UK,1646,1,88.48,1,1416,3235.23,179.47,4.7
RES-24680,2019-04-27,2018-12-22,126.0,9,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,Web,All Inclusive,GERMANY,1646,1,88.48,1,1416,3198.42,175.38,4.7
RES-24681,2019-04-27,2019-03-08,50.0,9,Celebrity Beyond,Celebrity Cruises,Alaska,Oceanview,Direct,All Inclusive,USA,1646,2,88.48,4,1416,9806.04,182.39,5.0
RES-24682,2019-04-27,2019-04-22,5.0,9,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,B2B,Full Board + EXC,UK,1646,1,88.48,1,1416,3159.99,171.11,4.6
RES-24683,2019-04-27,2019-01-13,104.0,9,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,Web,All Inclusive + EXC,UK,1646,1,88.48,3,1416,6457.86,179.18,4.7
RES-24684,2019-04-27,2019-04-14,13.0,9,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,B2B,All Inclusive + EXC,CANADA,1646,1,88.48,2,1416,4738.14,173.23,4.9
RES-24685,2019-04-27,2019-02-02,84.0,9,Celebrity Beyond,Celebrity Cruises,Alaska,Oceanview,Web,Full Board,USA,1646,1,88.48,1,1416,3152.34,170.26,4.6
RES-24686,2019-04-27,2019-01-30,87.0,9,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,Web,All Inclusive,SPAIN,1646,1,88.48,1,1416,3227.49,178.61,4.8
RES-24687,2019-04-27,2019-02-16,70.0,9,Celebrity Beyond,Celebrity Cruises,Alaska,Suite,Web,Full Board + EXC,SPAIN,1646,1,88.48,1,1416,3304.08,187.12,4.6
RES-24688,2019-04-27,2019-03-20,38.0,9,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,B2B,All Inclusive + EXC,GERMANY,1646,1,88.48,1,1416,3012.03,154.67,4.9
RES-24689,2019-04-27,2019-03-13,45.0,9,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,Web,Full Board + EXC,UK,1646,1,88.48,1,1416,3262.14,182.46,4.5
RES-24690,2019-04-27,2019-01-18,99.0,9,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,Web,Full Board,USA,1646,1,88.48,2,1416,4746.96,173.72,4.4
RES-24691,2019-04-27,2019-01-04,113.0,13,Queen Mary 2,Cunard Line,Transatlántico,Oceanview,B2B,All Inclusive,FRANCE,1347,1,88.91,1,1253,4955.47,201.19,4.7
RES-24692,2019-04-27,2019-03-04,54.0,13,Queen Mary 2,Cunard Line,Transatlántico,Interior,Web,All Inclusive,SPAIN,1347,1,88.91,2,1253,8231.6,226.6,5.0
RES-24693,2019-04-27,2019-01-18,99.0,13,Queen Mary 2,Cunard Line,Transatlántico,Suite,B2B,Full Board + EXC,USA,1347,1,88.91,1,1253,5353.4,231.8,4.7
RES-24694,2019-04-27,2019-01-20,97.0,13,Queen Mary 2,Cunard Line,Transatlántico,Oceanview,Web,All Inclusive,UNKNOWN,1347,1,88.91,1,1253,5097.3,212.1,4.9
RES-24695,2019-04-27,2019-02-02,84.0,13,Queen Mary 2,Cunard Line,Transatlántico,Suite,B2B,Full Board,GERMANY,1347,1,88.91,2,1253,7796.62,209.87,4.6
RES-24696,2019-04-27,2019-03-03,55.0,13,Queen Mary 2,Cunard Line,Transatlántico,Interior,Direct,All Inclusive,ITALY,1347,2,88.91,4,1253,16158.268000000002,230.11,5.0
RES-24697,2019-04-27,2019-03-28,30.0,13,Queen Mary 2,Cunard Line,Transatlántico,Suite,Direct,Full Board,SPAIN,1347,2,88.91,4,1253,15681.64,211.57,4.8
RES-24698,2019-04-27,2018-12-29,119.0,13,Queen Mary 2,Cunard Line,Transatlántico,Interior,B2B,Full Board,USA,1347,1,88.91,2,1253,8145.8,223.3,4.7
RES-24699,2019-04-27,2019-02-20,66.0,13,Queen Mary 2,Cunard Line,Transatlántico,Balcony,Web,All Inclusive,CANADA,1347,1,88.91,2,1253,8327.54,230.29,4.9
RES-24700,2019-04-27,2019-03-17,41.0,13,Queen Mary 2,Cunard Line,Transatlántico,Oceanview,B2B,All Inclusive + EXC,USA,1347,1,88.91,2,1253,7757.88,208.38,4.7
RES-24701,2019-04-27,2019-03-19,39.0,13,Queen Mary 2,Cunard Line,Transatlántico,Oceanview,Direct,All Inclusive,MEXICO,1347,1,88.91,2,1253,8250.32,227.32,4.7
RES-24702,2019-04-27,2019-02-19,67.0,13,Queen Mary 2,Cunard Line,Transatlántico,Oceanview,Direct,All Inclusive,USA,1347,1,88.91,2,1253,8129.42,222.67,4.9
RES-24703,2019-04-27,2018-12-26,122.0,13,Queen Mary 2,Cunard Line,Transatlántico,Oceanview,Web,Full Board,USA,1347,2,88.91,4,1253,16158.268000000002,232.11,4.7
RES-24704,2019-04-27,2018-12-10,138.0,13,Queen Mary 2,Cunard Line,Transatlántico,Interior,Direct,All Inclusive + EXC,ITALY,1347,1,88.91,2,1253,8172.32,224.32,4.9
RES-24705,2019-04-27,2019-04-07,20.0,13,Queen Mary 2,Cunard Line,Transatlántico,Oceanview,Web,All Inclusive,GERMANY,1347,2,88.91,2,1253,10205.78,212.53,4.9
RES-24706,2019-04-27,2019-01-19,98.0,8,AIDAcosma,AIDA Cruises,Canarias,Balcony,B2B,All Inclusive + EXC,MEXICO,2732,1,90.26,2,1500,3631.36,136.96,4.2
RES-24707,2019-04-27,2019-02-01,85.0,8,AIDAcosma,AIDA Cruises,Canarias,Interior,B2B,Full Board + EXC,UK,2732,1,90.26,1,1500,2452.32,168.85,4.5
RES-24708,2019-04-27,2019-02-19,67.0,8,AIDAcosma,AIDA Cruises,Canarias,Interior,B2B,Full Board,USA,2732,1,90.26,2,1500,3478.56,127.41,4.5
RES-24709,2019-04-27,2019-03-03,55.0,8,AIDAcosma,AIDA Cruises,Canarias,Balcony,Web,Full Board,GERMANY,2732,1,90.26,2,1500,3633.44,137.09,4.1
RES-24710,2019-04-27,2018-12-20,128.0,8,AIDAcosma,AIDA Cruises,Canarias,Oceanview,B2B,All Inclusive,ITALY,2732,1,90.26,1,1500,2538.64,137.33,4.4
RES-24711,2019-04-27,2018-12-29,119.0,8,AIDAcosma,AIDA Cruises,Canarias,Oceanview,B2B,Full Board + EXC,USA,2732,1,90.26,1,1500,2492.4,131.55,4.4
RES-24712,2019-04-27,2019-02-07,79.0,8,AIDAcosma,AIDA Cruises,Canarias,Balcony,Direct,All Inclusive,USA,2732,1,90.26,3,1500,4585.2,131.05,4.3
RES-24713,2019-04-27,2019-02-22,64.0,8,AIDAcosma,AIDA Cruises,Canarias,Suite,Web,Full Board,USA,2732,1,90.26,2,1500,3563.2,132.7,4.2
RES-24714,2019-04-27,2019-01-18,99.0,8,AIDAcosma,AIDA Cruises,Canarias,Interior,B2B,All Inclusive,FRANCE,2732,2,90.26,4,1500,7064.64,130.77,4.4
